anio;jurisdiccion_de_residencia_id;jurisdicion_residencia_nombre;cie10_causa_id;cie10_clasificacion;sexo_id;Sexo;muerte_materna_id;muerte_materna_clasificacion;grupo_edad;cantidad
2023;6;Buenos Aires;V89;Accidente de vehículo de motor o sin motor, tipo de vehículo no especificado;2;femenino;;;01.De a 0  a 14 anios;4
2023;42;La Pampa;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;1;masculino;;;01.De a 0  a 14 anios;1
2023;82;Santa Fe;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;2;femenino;;;01.De a 0  a 14 anios;1
2023;90;Tucumán;V29;Motociclista lesionado en otros accidentes de transporte, y en los no especificados;1;masculino;;;01.De a 0  a 14 anios;1
2023;58;Neuquén;V03;Peatón lesionado por colisión con automóvil, camioneta o furgoneta;2;femenino;;;01.De a 0  a 14 anios;1
2023;34;Formosa;V03;Peatón lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;01.De a 0  a 14 anios;1
2023;50;Mendoza;W79;Inhalación e ingestión de alimento que causa obstrucción de las vías respiratorias;2;femenino;;;01.De a 0  a 14 anios;1
2023;54;Misiones;W69;Ahogamiento y sumersión mientras se está en aguas naturales;1;masculino;;;01.De a 0  a 14 anios;1
2023;6;Buenos Aires;W78;Inhalación de contenidos gástricos;2;femenino;;;01.De a 0  a 14 anios;1
2023;6;Buenos Aires;X59;Exposición a factores no especificados;1;masculino;;;01.De a 0  a 14 anios;4
2023;10;Catamarca;X09;Exposición a humos, fuegos o llamas no especificados;1;masculino;;;01.De a 0  a 14 anios;1
2023;46;La Rioja;W87;Exposición a corriente eléctrica no especificada;1;masculino;;;01.De a 0  a 14 anios;1
2023;22;Chaco;W30;Contacto traumático con maquinaria agrícola;2;femenino;;;01.De a 0  a 14 anios;1
2023;14;Córdoba;X95;Agresión con disparo de otras armas de fuego, y las no especificadas;1;masculino;;;01.De a 0  a 14 anios;1
2023;54;Misiones;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;1;masculino;;;01.De a 0  a 14 anios;1
2023;66;Salta;V48;Ocupante de automóvil lesionado en accidente de transporte sin colisión;2;femenino;;;01.De a 0  a 14 anios;1
2023;99;Sin Información;X47;Envenenamiento accidental por, y exposición a otros gases y vapores;2;femenino;;;01.De a 0  a 14 anios;1
2023;30;Entre Ríos;V04;Peatón lesionado por colisión con vehículo de transporte pesado o autobús;2;femenino;;;01.De a 0  a 14 anios;1
2023;30;Entre Ríos;V23;Motociclista lesionado por colisión con automóvil, camioneta o furgoneta;2;femenino;;;01.De a 0  a 14 anios;1
2023;34;Formosa;X04;Exposición a ignición de material altamente inflamable;2;femenino;;;01.De a 0  a 14 anios;1
2023;14;Córdoba;V47;Ocupante de automóvil lesionado por colisión con objeto fijo o estacionado;2;femenino;;;01.De a 0  a 14 anios;1
2023;50;Mendoza;X00;Exposición a fuego no controlado en edificio u otra construcción;1;masculino;;;01.De a 0  a 14 anios;4
2023;82;Santa Fe;V44;Ocupante de automóvil lesionado por colisión con  vehículo de transporte pesado o autobús;2;femenino;;;01.De a 0  a 14 anios;1
2023;62;Río Negro;W84;Obstrucción no especificada de la respiración;1;masculino;;;01.De a 0  a 14 anios;1
2023;22;Chaco;W69;Ahogamiento y sumersión mientras se está en aguas naturales;1;masculino;;;01.De a 0  a 14 anios;1
2023;82;Santa Fe;V05;Peatón lesionado por colisión con tren o vehículo de rieles;1;masculino;;;01.De a 0  a 14 anios;1
2023;34;Formosa;V24;Motociclista lesionado por colisión con vehículo de transporte pesado o autobús;1;masculino;;;01.De a 0  a 14 anios;1
2023;78;Santa Cruz;V48;Ocupante de automóvil lesionado en accidente de transporte sin colisión;1;masculino;;;01.De a 0  a 14 anios;1
2023;58;Neuquén;X00;Exposición a fuego no controlado en edificio u otra construcción;1;masculino;;;01.De a 0  a 14 anios;1
2023;82;Santa Fe;V14;Ciclista lesionado por colisión con vehículo de transporte pesado o autobús;1;masculino;;;01.De a 0  a 14 anios;1
2023;42;La Pampa;V27;Motociclista lesionado por colisión con objeto fijo o estacionado;2;femenino;;;01.De a 0  a 14 anios;1
2023;6;Buenos Aires;X95;Agresión con disparo de otras armas de fuego, y las no especificadas;1;masculino;;;01.De a 0  a 14 anios;1
2023;18;Corrientes;V80;Jinete u ocupante de vehículo de tracción animal lesionado en accidente de transporte;2;femenino;;;01.De a 0  a 14 anios;1
2023;82;Santa Fe;V22;Motociclista lesionado por colisión con vehículo de motor de dos o tres ruedas;2;femenino;;;01.De a 0  a 14 anios;1
2023;82;Santa Fe;W87;Exposición a corriente eléctrica no especificada;1;masculino;;;01.De a 0  a 14 anios;1
2023;70;San Juan;V23;Motociclista lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;01.De a 0  a 14 anios;1
2023;6;Buenos Aires;X47;Envenenamiento accidental por, y exposición a otros gases y vapores;1;masculino;;;01.De a 0  a 14 anios;2
2023;6;Buenos Aires;V49;Ocupante de automóvil lesionado en otros accidentes de transporte, y en los no especificados;2;femenino;;;01.De a 0  a 14 anios;1
2023;14;Córdoba;V18;Ciclista lesionado en accidente de transporte sin colisión;1;masculino;;;01.De a 0  a 14 anios;1
2023;90;Tucumán;V24;Motociclista lesionado por colisión con vehículo de transporte pesado o autobús;2;femenino;;;01.De a 0  a 14 anios;2
2023;26;Chubut;X09;Exposición a humos, fuegos o llamas no especificados;2;femenino;;;01.De a 0  a 14 anios;2
2023;54;Misiones;X33;Víctima de rayo;1;masculino;;;01.De a 0  a 14 anios;1
2023;82;Santa Fe;V22;Motociclista lesionado por colisión con vehículo de motor de dos o tres ruedas;2;femenino;;;01.De a 0  a 14 anios;1
2023;2;Ciudad Autónoma de Buenos Aires;X59;Exposición a factores no especificados;1;masculino;;;01.De a 0  a 14 anios;1
2023;14;Córdoba;W74;Ahogamiento y sumersión no especificados;2;femenino;;;01.De a 0  a 14 anios;1
2023;50;Mendoza;X91;Agresión por ahorcamiento, estrangulamiento y sofocación;2;femenino;;;01.De a 0  a 14 anios;1
2023;22;Chaco;V23;Motociclista lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;01.De a 0  a 14 anios;1
2023;50;Mendoza;W17;Otras caídas de un nivel a otro;1;masculino;;;01.De a 0  a 14 anios;2
2023;50;Mendoza;X00;Exposición a fuego no controlado en edificio u otra construcción;2;femenino;;;01.De a 0  a 14 anios;1
2023;50;Mendoza;V23;Motociclista lesionado por colisión con automóvil, camioneta o furgoneta;2;femenino;;;01.De a 0  a 14 anios;2
2023;6;Buenos Aires;V54;Ocupante de camioneta o furgoneta lesionado por colisión con vehículo de transporte pesado o autobús;2;femenino;;;01.De a 0  a 14 anios;1
2023;34;Formosa;X97;Agresión con humo, fuego y llamas;2;femenino;;;01.De a 0  a 14 anios;1
2023;6;Buenos Aires;W74;Ahogamiento y sumersión no especificados;1;masculino;;;01.De a 0  a 14 anios;1
2023;6;Buenos Aires;W87;Exposición a corriente eléctrica no especificada;1;masculino;;;01.De a 0  a 14 anios;1
2023;50;Mendoza;V54;Ocupante de camioneta o furgoneta lesionado por colisión con vehículo de transporte pesado o autobús;2;femenino;;;01.De a 0  a 14 anios;1
2023;38;Jujuy;V54;Ocupante de camioneta o furgoneta lesionado por colisión con vehículo de transporte pesado o autobús;1;masculino;;;01.De a 0  a 14 anios;2
2023;6;Buenos Aires;V22;Motociclista lesionado por colisión con vehículo de motor de dos o tres ruedas;2;femenino;;;01.De a 0  a 14 anios;1
2023;54;Misiones;V03;Peatón lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;01.De a 0  a 14 anios;3
2023;14;Córdoba;W68;Ahogamiento y sumersión consecutivos a caída en una piscina;2;femenino;;;01.De a 0  a 14 anios;1
2023;18;Corrientes;X95;Agresión con disparo de otras armas de fuego, y las no especificadas;1;masculino;;;01.De a 0  a 14 anios;1
2023;6;Buenos Aires;V89;Accidente de vehículo de motor o sin motor, tipo de vehículo no especificado;1;masculino;;;01.De a 0  a 14 anios;1
2023;22;Chaco;W73;Otros ahogamientos y sumersiones especificados;1;masculino;;;01.De a 0  a 14 anios;1
2023;6;Buenos Aires;W79;Inhalación e ingestión de alimento que causa obstrucción de las vías respiratorias;1;masculino;;;01.De a 0  a 14 anios;1
2023;70;San Juan;V02;Peatón lesionado por colisión con vehículo de motor de dos o tres ruedas;1;masculino;;;01.De a 0  a 14 anios;1
2023;14;Córdoba;X09;Exposición a humos, fuegos o llamas no especificados;1;masculino;;;01.De a 0  a 14 anios;1
2023;6;Buenos Aires;V13;Ciclista lesionado por colisión con automóvil, camioneta o furgoneta;2;femenino;;;01.De a 0  a 14 anios;1
2023;2;Ciudad Autónoma de Buenos Aires;V49;Ocupante de automóvil lesionado en otros accidentes de transporte, y en los no especificados;1;masculino;;;01.De a 0  a 14 anios;1
2023;6;Buenos Aires;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;1;masculino;;;01.De a 0  a 14 anios;1
2023;90;Tucumán;V29;Motociclista lesionado en otros accidentes de transporte, y en los no especificados;1;masculino;;;01.De a 0  a 14 anios;1
2023;22;Chaco;V23;Motociclista lesionado por colisión con automóvil, camioneta o furgoneta;2;femenino;;;01.De a 0  a 14 anios;1
2023;86;Santiago del Estero;W34;Disparo de otras armas de fuego, y las no especificadas;1;masculino;;;01.De a 0  a 14 anios;1
2023;14;Córdoba;V23;Motociclista lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;01.De a 0  a 14 anios;1
2023;6;Buenos Aires;V44;Ocupante de automóvil lesionado por colisión con  vehículo de transporte pesado o autobús;1;masculino;;;01.De a 0  a 14 anios;1
2023;74;San Luis;X97;Agresión con humo, fuego y llamas;2;femenino;;;01.De a 0  a 14 anios;1
2023;14;Córdoba;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;1;masculino;;;01.De a 0  a 14 anios;1
2023;10;Catamarca;W70;Ahogamiento y sumersión posterior a caída en aguas naturales;2;femenino;;;01.De a 0  a 14 anios;1
2023;50;Mendoza;X95;Agresión con disparo de otras armas de fuego, y las no especificadas;1;masculino;;;01.De a 0  a 14 anios;1
2023;62;Río Negro;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;1;masculino;;;01.De a 0  a 14 anios;3
2023;54;Misiones;V23;Motociclista lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;01.De a 0  a 14 anios;1
2023;6;Buenos Aires;W87;Exposición a corriente eléctrica no especificada;2;femenino;;;01.De a 0  a 14 anios;1
2023;2;Ciudad Autónoma de Buenos Aires;X59;Exposición a factores no especificados;2;femenino;;;01.De a 0  a 14 anios;2
2023;42;La Pampa;W18;Otras caídas en el mismo nivel;2;femenino;;;01.De a 0  a 14 anios;1
2023;50;Mendoza;V03;Peatón lesionado por colisión con automóvil, camioneta o furgoneta;2;femenino;;;01.De a 0  a 14 anios;1
2023;38;Jujuy;V44;Ocupante de automóvil lesionado por colisión con  vehículo de transporte pesado o autobús;1;masculino;;;01.De a 0  a 14 anios;1
2023;22;Chaco;W14;Caída desde un árbol;2;femenino;;;01.De a 0  a 14 anios;1
2023;66;Salta;X99;Agresión con objeto cortante;1;masculino;;;01.De a 0  a 14 anios;1
2023;58;Neuquén;V80;Jinete u ocupante de vehículo de tracción animal lesionado en accidente de transporte;2;femenino;;;01.De a 0  a 14 anios;1
2023;94;Tierra del Fuego, Antártida e Islas del Atlántico Sur;W76;Otros estrangulamientos y ahorcamientos accidentales;1;masculino;;;01.De a 0  a 14 anios;1
2023;6;Buenos Aires;Y09;Agresión por medios no especificados;2;femenino;;;01.De a 0  a 14 anios;1
2023;6;Buenos Aires;V89;Accidente de vehículo de motor o sin motor, tipo de vehículo no especificado;1;masculino;;;01.De a 0  a 14 anios;3
2023;18;Corrientes;X99;Agresión con objeto cortante;2;femenino;;;01.De a 0  a 14 anios;1
2023;6;Buenos Aires;Y09;Agresión por medios no especificados;1;masculino;;;01.De a 0  a 14 anios;1
2023;14;Córdoba;Y00;Agresión con objeto romo o sin filo;1;masculino;;;01.De a 0  a 14 anios;1
2023;90;Tucumán;V48;Ocupante de automóvil lesionado en accidente de transporte sin colisión;2;femenino;;;01.De a 0  a 14 anios;1
2023;30;Entre Ríos;W33;Disparo de rifle, escopeta y arma larga;1;masculino;;;01.De a 0  a 14 anios;1
2023;14;Córdoba;V14;Ciclista lesionado por colisión con vehículo de transporte pesado o autobús;2;femenino;;;01.De a 0  a 14 anios;1
2023;22;Chaco;W86;Exposición a otras corrientes eléctricas especificadas;2;femenino;;;01.De a 0  a 14 anios;1
2023;90;Tucumán;V59;Ocupante de camioneta o furgoneta lesionado en otros accidentes de transporte, y en los no especificados;1;masculino;;;01.De a 0  a 14 anios;1
2023;50;Mendoza;V48;Ocupante de automóvil lesionado en accidente de transporte sin colisión;1;masculino;;;01.De a 0  a 14 anios;1
2023;30;Entre Ríos;V03;Peatón lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;01.De a 0  a 14 anios;1
2023;74;San Luis;V18;Ciclista lesionado en accidente de transporte sin colisión;1;masculino;;;01.De a 0  a 14 anios;1
2023;14;Córdoba;W35;Explosión y rotura de caldera;1;masculino;;;01.De a 0  a 14 anios;1
2023;90;Tucumán;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;2;femenino;;;01.De a 0  a 14 anios;1
2023;6;Buenos Aires;V48;Ocupante de automóvil lesionado en accidente de transporte sin colisión;1;masculino;;;01.De a 0  a 14 anios;1
2023;18;Corrientes;W87;Exposición a corriente eléctrica no especificada;1;masculino;;;01.De a 0  a 14 anios;1
2023;54;Misiones;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;2;femenino;;;01.De a 0  a 14 anios;2
2023;66;Salta;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;1;masculino;;;01.De a 0  a 14 anios;1
2023;82;Santa Fe;V24;Motociclista lesionado por colisión con vehículo de transporte pesado o autobús;1;masculino;;;01.De a 0  a 14 anios;1
2023;58;Neuquén;V48;Ocupante de automóvil lesionado en accidente de transporte sin colisión;2;femenino;;;01.De a 0  a 14 anios;3
2023;6;Buenos Aires;V48;Ocupante de automóvil lesionado en accidente de transporte sin colisión;2;femenino;;;01.De a 0  a 14 anios;1
2023;38;Jujuy;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;2;femenino;;;01.De a 0  a 14 anios;1
2023;6;Buenos Aires;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;2;femenino;;;01.De a 0  a 14 anios;1
2023;6;Buenos Aires;W83;Otras obstrucciones especificadas de la respiración;2;femenino;;;01.De a 0  a 14 anios;1
2023;34;Formosa;V23;Motociclista lesionado por colisión con automóvil, camioneta o furgoneta;2;femenino;;;01.De a 0  a 14 anios;1
2023;14;Córdoba;V23;Motociclista lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;01.De a 0  a 14 anios;1
2023;90;Tucumán;W87;Exposición a corriente eléctrica no especificada;1;masculino;;;01.De a 0  a 14 anios;1
2023;82;Santa Fe;W69;Ahogamiento y sumersión mientras se está en aguas naturales;1;masculino;;;01.De a 0  a 14 anios;1
2023;14;Córdoba;V23;Motociclista lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;01.De a 0  a 14 anios;1
2023;58;Neuquén;W31;Contacto traumático con otras maquinarias, y las no especificadas;1;masculino;;;01.De a 0  a 14 anios;1
2023;54;Misiones;W69;Ahogamiento y sumersión mientras se está en aguas naturales;2;femenino;;;01.De a 0  a 14 anios;1
2023;86;Santiago del Estero;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;2;femenino;;;01.De a 0  a 14 anios;1
2023;26;Chubut;W31;Contacto traumático con otras maquinarias, y las no especificadas;1;masculino;;;01.De a 0  a 14 anios;1
2023;98;;V43;Ocupante de automóvil lesionado por colisión con otro automóvil, camioneta o furgoneta;2;femenino;;;01.De a 0  a 14 anios;1
2023;54;Misiones;W05;Caída que implica silla de ruedas;1;masculino;;;01.De a 0  a 14 anios;1
2023;6;Buenos Aires;W74;Ahogamiento y sumersión no especificados;1;masculino;;;01.De a 0  a 14 anios;1
2023;50;Mendoza;V47;Ocupante de automóvil lesionado por colisión con objeto fijo o estacionado;2;femenino;;;01.De a 0  a 14 anios;1
2023;62;Río Negro;V48;Ocupante de automóvil lesionado en accidente de transporte sin colisión;1;masculino;;;01.De a 0  a 14 anios;1
2023;18;Corrientes;W74;Ahogamiento y sumersión no especificados;1;masculino;;;01.De a 0  a 14 anios;2
2023;14;Córdoba;X09;Exposición a humos, fuegos o llamas no especificados;2;femenino;;;01.De a 0  a 14 anios;1
2023;14;Córdoba;V54;Ocupante de camioneta o furgoneta lesionado por colisión con vehículo de transporte pesado o autobús;1;masculino;;;01.De a 0  a 14 anios;1
2023;66;Salta;X47;Envenenamiento accidental por, y exposición a otros gases y vapores;2;femenino;;;01.De a 0  a 14 anios;1
2023;22;Chaco;V03;Peatón lesionado por colisión con automóvil, camioneta o furgoneta;2;femenino;;;01.De a 0  a 14 anios;1
2023;86;Santiago del Estero;V03;Peatón lesionado por colisión con automóvil, camioneta o furgoneta;1;masculino;;;01.De a 0  a 14 anios;1
2023;14;Córdoba;Y07;Otros maltratos;2;femenino;;;01.De a 0  a 14 anios;1
2023;62;Río Negro;W74;Ahogamiento y sumersión no especificados;1;masculino;;;01.De a 0  a 14 anios;1
2023;38;Jujuy;W87;Exposición a corriente eléctrica no especificada;1;masculino;;;01.De a 0  a 14 anios;1
2023;34;Formosa;W74;Ahogamiento y sumersión no especificados;1;masculino;;;01.De a 0  a 14 anios;1
2023;86;Santiago del Estero;V24;Motociclista lesionado por colisión con vehículo de transporte pesado o autobús;1;masculino;;;01.De a 0  a 14 anios;1
2023;86;Santiago del Estero;W17;Otras caídas de un nivel a otro;1;masculino;;;01.De a 0  a 14 anios;1
2023;82;Santa Fe;V24;Motociclista lesionado por colisión con vehículo de transporte pesado o autobús;2;femenino;;;01.De a 0  a 14 anios;1
